name,model,steps,prompt,strategy,use_wandb,batch_size,gen_length,ignore_pad,n_problems,output_dir,temperature,wandb_entity,wandb_project,use_confidence_weighting,_runtime,_step,_timestamp,_wandb,avg_diversity,avg_time,cumulative_at_1,cumulative_at_10,cumulative_at_11,cumulative_at_12,cumulative_at_13,cumulative_at_14,cumulative_at_15,cumulative_at_16,cumulative_at_2,cumulative_at_3,cumulative_at_4,cumulative_at_5,cumulative_at_6,cumulative_at_7,cumulative_at_8,cumulative_at_9,pass_at_1,pass_at_10,pass_at_11,pass_at_12,pass_at_13,pass_at_14,pass_at_15,pass_at_16,pass_at_2,pass_at_3,pass_at_4,pass_at_5,pass_at_6,pass_at_7,pass_at_8,pass_at_9,results_table,std_diversity,std_time
trial_156_orthogonal_projection_alpha8.0_temp0.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 8, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-06/17-00-51,0.5,,text_dpp,True,4219.0,0.0,1770587691.427585,{'runtime': 4219},0.13995521754026413,21.083675272464752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.615,0.82,0.82,0.82,0.82,0.825,0.825,0.83,0.645,0.68,0.71,0.745,0.78,0.8,0.81,0.82,"{'_latest_artifact_path': 'wandb-client-artifact://xf9y5mxow3kzb12v5tw71y1aln5fxzbqk9mv49enptnahowb6166xgsik41wmep7c7mf9vjx0f6gkigrjja3ugr94q86xh9fe2guv7943a7wijo6gshk9mz8kqzwdoy3:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://h623dgqbnlnh3a6s9pp4n5ljvjwgmj5t5ykd1su08hl746s19y7vygl4eg7q7tyo6exzhafijwklixunkajupq2gmna0m9sry5cwj6dmnxf2to9p2ogxodn9m1kausk9/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_9c30a29ffce6fbb79573.table.json', 'sha256': '9c30a29ffce6fbb79573ebf81273a0f193d36a1a6674f286d5372dd37235f635', 'size': 1439117}",0.08972159173908062,2.688945888565817
trial_157_orthogonal_projection_alpha8.0_temp1.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 8, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-06/16-52-53,1.0,,text_dpp,True,4004.0,0.0,1770589230.4343808,{'runtime': 4004},0.15635505497455596,20.00981159687042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505,0.765,0.785,0.795,0.8,0.805,0.81,0.82,0.605,0.65,0.685,0.72,0.735,0.745,0.76,0.76,"{'_latest_artifact_path': 'wandb-client-artifact://7676ky95w5sd2c4w4pf91zapfpguutq77l50e2454jev81qu9eaxbz43qvqp1j47zvqt0rkm9juhc4ubzxr0qwn5l4p0894c44bn94zyz42riox0yfr76v7bwmfj6yun:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://h61do3eb76u85lh9229s5mp1fzejpkkg70s8f8wvp4n66h40jgadsraoyeyvpzg534g6jo89g3mlgm8lahwtn0bet5puguntocxfobpkqqjuhrd2dzxbzb7bhve4bcfc/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_a03d05ea4fe9f9b23a57.table.json', 'sha256': 'a03d05ea4fe9f9b23a5753987e812b8e33146481f17c95dacad26489877d90e5', 'size': 1433707}",0.10627660159732844,2.5253678393394425
trial_158_orthogonal_projection_alpha8.0_temp1.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 8, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-06/16-52-01,1.5,,text_dpp,True,5586.0,0.0,1770593231.2819977,{'runtime': 5586},0.21858038917183875,27.869497270584105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505,0.825,0.83,0.835,0.835,0.84,0.84,0.845,0.625,0.66,0.715,0.76,0.765,0.79,0.81,0.815,"{'_latest_artifact_path': 'wandb-client-artifact://2a4tjs5iifviiqfa1cobgq6qy6rmmv667q89aecfpieksawibknbn8ykr9yrhn0xj48kedubeyhr9wehfzjviytvlgl9wk3ve35dt25lb1b4qb5fe54c9wu1gyhyg6vx:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://ftv022c8jflp0rirm6f5t50bu1t42a8ctburfue7c91ynldtntf222e1dkk2dl5ql4a1p3r3kkr6nucb1fyq5omtghdmsi9a6gef7pakhvm0rce9evjqt80tnntemk0h/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_ae92ca8bbc0bf88005f5.table.json', 'sha256': 'ae92ca8bbc0bf88005f51466142379c6da0b316b30780eec6c3b765e7d707508', 'size': 1421655}",0.1371292964238864,3.1105156645914622
trial_159_orthogonal_projection_alpha8.0_temp2.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 8, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-06/17-00-51,2.0,,text_dpp,True,4224.0,0.0,1770591922.2084813,{'runtime': 4224},0.39645794957876207,21.11204173207283,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.75,0.765,0.775,0.785,0.805,0.805,0.805,0.535,0.63,0.675,0.695,0.73,0.73,0.73,0.735,"{'_latest_artifact_path': 'wandb-client-artifact://jdfqa8326wprjjwf7152yn2fmjrk05tcmljen68788hs6w3iv9avkoop96og6ez7801wgf1xe3eukvif38egrr67ylj1m2i74e39vqo2bdem3tlu4v1swahhn19ow7lc:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://bm212ett5rwzzedo93j0hrctod3axafy4tocalbkdx0n65dp1b4adu869fqi06fmo14gfkbj6xi9wreub3ok9z4dew9xi0lyr8p68869eu6fuoeewvzeskg5oe6vnat4/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_16370a406b52ffaa476c.table.json', 'sha256': '16370a406b52ffaa476c13d8964fa6018fbe3e06f3f66e284c8e0eeb9ee7d512', 'size': 1501349}",0.11362204264193372,2.6917787468177705
trial_160_orthogonal_projection_alpha16.0_temp0.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 16, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-06/16-52-53,0.0,,text_dpp,True,3649.0,0.0,1770592885.6505606,{'runtime': 3649},0.13600152760744094,18.23380106806755,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.78,0.785,0.785,0.795,0.795,0.8,0.8,0.68,0.69,0.715,0.72,0.74,0.755,0.765,0.77,"{'_latest_artifact_path': 'wandb-client-artifact://xm70okyj06j5om0pz0x9u45yr1besi0cqu7112dh96kr5wit9ao0lakpvpfdxecysmjkfj23v69cdm0n2t4whlxfd24t9bw0vsadzzhknqweo6tje1gn3jqzzq5xojif:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://oq2gmkcnhty01c7etfez3aoekr51ymsqg8fpl5ngucp8pyhyw3quvoihrdiyxuem2qvvsqtudx1ssuy5ezzn0eyn71h2z73m62tn5b3squg8yqp4pvbh68ymtexnpmum/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_7607da2a1baa2a428046.table.json', 'sha256': '7607da2a1baa2a4280460ea451f977f5afcdb0de686c8bd382e8ccc918594539', 'size': 1443586}",0.08117581208174657,2.303831139587869
trial_161_orthogonal_projection_alpha16.0_temp0.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 16, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-06/17-00-51,0.5,,text_dpp,True,4230.0,0.0,1770596158.5341716,{'runtime': 4230},0.14833382681012153,21.13838838338852,0.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.54,0.81,0.815,0.82,0.83,0.835,0.845,0.845,0.64,0.66,0.705,0.725,0.75,0.77,0.795,0.795,"{'_latest_artifact_path': 'wandb-client-artifact://uudfr9j8g2dbunhzfzh50i1lxhhzgxb28f163rz829ugi0dj3e6vd4d1w6ttx5pqqmhd6v7acry341b3nqajxf7ekgvt3gyrdeogshlvvykj73w5v6tjwhzkkfuw1h0l:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://q9mgdfm5v0d8rrk1wb30h30uklen7h5fdhdxz4tz64gba2dbpyrk7hjew7qoq1xv29bkjoeaamgt33sr8uujc2qeag3q1n2v6u0xd3j7bpxyn6od28tqywxgjcixo28e/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_ebe2cd44a74a8df91169.table.json', 'sha256': 'ebe2cd44a74a8df911698a32be5b5b49c32178c125379baa1361c360fc5e2e92', 'size': 1441222}",0.08691094172851796,2.6930833873844455
trial_162_orthogonal_projection_alpha16.0_temp1.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 16, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-06/16-52-53,1.0,,text_dpp,True,4005.0,0.0,1770596898.6018982,{'runtime': 4005},0.16798953652381898,20.01683321237564,0.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.525,0.82,0.825,0.83,0.835,0.845,0.85,0.855,0.675,0.725,0.74,0.755,0.765,0.79,0.8,0.82,"{'_latest_artifact_path': 'wandb-client-artifact://os4t8es2dbbhwounkpgfx6fi5gbd7l7sa2ol1ae8oj5svmtla3vulf4deewudy3pu39lfrtjccypu337fr2qaj3pwq9xjonusxll9fc05ie9alt3cs1dyvkuyg8qh5wb:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://9on3ss23j6gdz896sl3hx6mdehcv2wz6cioicf11k77hrffou623zxwmgdm9ziedtjlmtql9mzxqb20golu3h05vhww5aykf4rczzw9t2hui9wxit81fsohx4hetnpfk/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_cd159336a106ce86b4bf.table.json', 'sha256': 'cd159336a106ce86b4bf855fbfa5e647eb77cc8e7a87817f36c84cb09168dd43', 'size': 1434253}",0.1015737582143126,2.55372394340785
trial_164_orthogonal_projection_alpha16.0_temp2.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 16, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-06/17-00-51,2.0,,text_dpp,True,4231.0,0.0,1770600396.40421,{'runtime': 4231},0.33726793095469476,21.147472002506255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.355,0.785,0.81,0.82,0.825,0.845,0.845,0.85,0.545,0.635,0.69,0.725,0.735,0.76,0.77,0.785,"{'_latest_artifact_path': 'wandb-client-artifact://r09j2xvadcl84ew9kzsbjj7az9s2pjf2da4qp092enj5vv4whdmm3szo1ybkrlehy7zntzgjsij4evhtqt09entb0ryrkud7ghlg4k9ueeoe5o59x45m80xla63017pr:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://1fwlsdbew32xgilrqg7ixu3bwkj8shu20rbuq1v9v90u1wsy4eoo4g5laizsushaasq8bd3g47t8rqab0hzgfxrk0v2u3xnz0hum10lc3s6bn6uyt6bqvy7juruydp5a/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_1aef8c3874e3931354b0.table.json', 'sha256': '1aef8c3874e3931354b0fc89597034e124a1e6947940cf30251df2d3f808de98', 'size': 1484047}",0.1086431801949006,2.6895531151828216
trial_0_baseline_alpha0.0_temp0.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'baseline', 'pool': 'max', 'alpha': 0, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-09/10-52-08,0.0,,text_dpp,True,3899.0,0.0,1770600473.4384964,{'runtime': 3899},-9.179115295410156e-08,19.40414152622223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,"{'_latest_artifact_path': 'wandb-client-artifact://ndfkwvtsmkjpuf70gbhhzjeob32dvuorizt319rsgyri1vmufy26gl13aw9sv1qxn9ss25t4m790bv6nb2a7z2u7wo9240urr23js748tmu3bn6z5ksrh856lzo3k6vd:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://j65izl8wjw06g3tzz2c45euvf14441f8netc4r305si8xa0atr035f949nnxh5u11b82muwnvzo5pk39zzmjyoe75emkhoxfy322wpd6matkh9wghkbtd0602fyhminr/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_41cd570f9e5966c22d1e.table.json', 'sha256': '41cd570f9e5966c22d1e82100a8ba415cbecb00e89558eca3588f2c77ccff350', 'size': 1417571}",1.2906022939576805e-07,2.175786262760891
trial_165_orthogonal_projection_alpha32.0_temp0.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 32, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-06/16-52-53,0.0,,text_dpp,True,3647.0,0.0,1770600552.5471013,{'runtime': 3647},0.15095145314931868,18.227537920475005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.8,0.8,0.8,0.815,0.815,0.825,0.825,0.695,0.73,0.74,0.755,0.77,0.77,0.785,0.8,"{'_latest_artifact_path': 'wandb-client-artifact://s9ljih0ifkukxah7243n9b1thitxul6vowco0otk1h47ltoyxenqmlbc13zb36hyfgkqsgafu73izzup7uc78wirpwjzuw0tsnnp31m4m5olb1y0mtqmpsvy47dekhjg:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://jikpswpwx5h4wsx6jghb1yovrjtj7i85xa0cw3tmh0yg2wthfoqxz7vujg4mvk3xlk6738m2azaqoaruae5sk0k4akaekhpwocysron1rxyz8z47v4cac0m6ixdwyyes/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_dfc8b5147c00af5e2fd4.table.json', 'sha256': 'dfc8b5147c00af5e2fd46488db68b4a159814db878642913fa1612bab24a64f9', 'size': 1432917}",0.08840881723234371,2.294187882709008
trial_166_orthogonal_projection_alpha32.0_temp0.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 32, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-06/17-00-51,0.5,,text_dpp,True,4232.0,0.0,1770604635.7477486,{'runtime': 4232},0.16458165317773818,21.15179209947586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.575,0.83,0.84,0.845,0.855,0.855,0.86,0.865,0.67,0.72,0.735,0.76,0.775,0.785,0.795,0.815,"{'_latest_artifact_path': 'wandb-client-artifact://fzres1h7oj60nkb67edpg97mb8065zmftafnzpcl74gz3t68co1wc4g8tvlv0uppho55d02r06gagnc4j0tv9kafbbdoo49hyf8clrzgym9kqiulzbihr235f3g1aje3:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://g53zhu86iy3nopfy92u1pvq1gscpg4srtlmwjz7hcujvms83hckdxhppsvi0jznl2fl9i4hy5youize0s4lgq0jfvpvkywlabq8eewkcegytj5uh0t4irj8dltwow4mp/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_2b62fc6c02c90f9dc31b.table.json', 'sha256': '2b62fc6c02c90f9dc31b7f3a4017f9553a96043478086e49eabad4aeb102c63b', 'size': 1430484}",0.0924263075641636,2.671206190328854
trial_1_baseline_alpha0.0_temp0.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'baseline', 'pool': 'max', 'alpha': 0, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-09/10-52-08,0.5,,text_dpp,True,4534.0,0.0,1770605031.5343554,{'runtime': 4534},0.08177377969026565,22.606568059921266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.72,0.72,0.73,0.745,0.745,0.745,0.745,0.655,0.685,0.7,0.705,0.71,0.71,0.71,0.715,"{'_latest_artifact_path': 'wandb-client-artifact://glc5lwrn91tko6k9ia1lr7qcyuhjlncljooapd6brclfs8683jza9felrp0jsabw9g3kh7nx4283gks1buqhvgqxqqfnbosea10egvvyyruwap9a5c6irrhhzzi5jqa3:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://iqwk8w7tqmfhwp7f4lp7lbzu2hrceoyw2d8oltd7wnce1yagsq54f5dk1d8pls3ecycifqn8cw8ahw3lqgdyquili87zs2ipsaiwweyrqhfnjfsozmz3re414nfrg3od/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_dce1dfc9a7046f22605c.table.json', 'sha256': 'dce1dfc9a7046f22605c338990554f59bbd7a87c5fd6c079cf2f3b357b69594a', 'size': 1435811}",0.091375986355705,2.669279311531469
trial_167_orthogonal_projection_alpha32.0_temp1.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 32, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-06/16-52-53,1.0,,text_dpp,True,4004.0,0.0,1770604562.4242976,{'runtime': 4004},0.17853061005473136,20.008958950042725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.83,0.83,0.84,0.845,0.86,0.86,0.86,0.645,0.715,0.735,0.76,0.775,0.79,0.81,0.825,"{'_latest_artifact_path': 'wandb-client-artifact://kyj152vr6l5m07puuom4z6ppvqqdqxyqzn9cqz8ilp2yl23myejbo1l5e9v4gx2hvthqzh6tw7imv0qi6de4j1w5l1v80pn5kvj6z7zcdbi466vrlkjnm4hfp4roeovs:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://g8tssqg7kwwj3a9qn9f9d7xpclb1sjg6vvscfg72422wdt5jb6jv57wy7ba12p52hed0rm71h0uqvfyv8ufmhvy1dvye6jdui2lasku7hbfk3fskg71zzmfdcldauztm/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_285807f600e761e47f17.table.json', 'sha256': '285807f600e761e47f17b6b767b427297c6202de674861b9952a09662ddc3794', 'size': 1426261}",0.10136543078717812,2.5330329815142982
trial_168_orthogonal_projection_alpha32.0_temp1.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 32, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-06/16-52-53,1.5,,text_dpp,True,4250.0,0.0,1770608818.5799496,{'runtime': 4250},0.19798257291316987,21.2400765645504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.8,0.81,0.82,0.825,0.835,0.855,0.855,0.595,0.665,0.685,0.715,0.725,0.745,0.785,0.8,"{'_latest_artifact_path': 'wandb-client-artifact://24gorloxpj9mx9zq4ouy0p2zdwln1bebrue4p79sls7iw8epjpatfb3t883rvt40frlmi8k66dlv0fn7z7bor3lybs51v5rkfa5hrxjegrivleaxuil9uxyctpigj6fp:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://mrmq130z986m6jb6cnc0fw3s42n29fl035ks2by81yjvrv7tuqu2heyzd2eg4aq41l18l5ugw7t89i9r4elwpdhlg1b3lie6g9i6fiv2l6it2win43iy8zn1q8vsf8is/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_7c088104edb26c532a7e.table.json', 'sha256': '7c088104edb26c532a7efb1b4f6e34633698d1abf8f4b6b07dfa99db71bf80af', 'size': 1416545}",0.10913399220723638,2.729587768210522
trial_169_orthogonal_projection_alpha32.0_temp2.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'orthogonal_projection', 'pool': 'max', 'alpha': 32, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-06/17-00-51,2.0,,text_dpp,True,4239.0,0.0,1770608881.9698703,{'runtime': 4239},0.2788781474530697,21.187288035154342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.295,0.78,0.79,0.79,0.795,0.81,0.81,0.815,0.49,0.57,0.65,0.695,0.725,0.74,0.76,0.76,"{'_latest_artifact_path': 'wandb-client-artifact://2y4mkrsu0z4zim2bwig1hdz7k1s3t25licyb178arlpfzg1fcqfe6ptedrgukp51mrco4sdw0tcq50r39psfq3ay017csu22ll4pa07h2xwqmbfk8h2b5vq2jykhc1cv:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://0xpuv8x4w44i46smjxqt6dhgzftc66lj2hxvl3as5jfynj397s958ke56kk1hhf5sy3llijiamgcsuexr1jpk7p47yxjcgqxylops5dawq70yhljivwbg686jnj7g1c2/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_ba4e340567a34467b386.table.json', 'sha256': 'ba4e340567a34467b386e349a2b0f9154da816fedfd60761d9d4fb42dfb94513', 'size': 1445344}",0.10329523772748823,2.6945182117345157
trial_2_baseline_alpha0.0_temp1.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'baseline', 'pool': 'max', 'alpha': 0, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",False,16,64,False,300,outputs/2026-02-09/10-52-08,1.0,,text_dpp,True,4521.0,0.0,1770609582.393983,{'runtime': 4521},0.14502415254712106,22.54195059895515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.775,0.78,0.8,0.805,0.805,0.805,0.81,0.615,0.685,0.685,0.715,0.75,0.755,0.765,0.765,"{'_latest_artifact_path': 'wandb-client-artifact://16ab4m6q2jm62r56ixged43g3y0qwzb3ff2nq01ovucfxjhtu2syn9ixiayzmihlldzmzojcm8r52ttgf6chak5ikpd3pkd2ng6soubjqgqqametx94nit0a4ufmzk5u:latest/results_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://wu228g1y790lzwgiry6fgd33jscx8a4rrdpml6b1jaew6o7iarvz0xwncyu7hwrljtozyj93l4rtuhz29n9er7xyva638g91evn1vvo1g3cf3itbe0prnnflvanlq19o/results_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 5, 'nrows': 3200, 'path': 'media/table/results_table_0_2e07636da392de0f310f.table.json', 'sha256': '2e07636da392de0f310f28b663ab6ce5d79ea1212b2a79aefa08e7b84755cd04', 'size': 1416296}",0.1452190392120953,2.660080359995624
